Batch change
Module name, Device, Current value, Display format, Comment
Global,MR19102,-,1-bit BIN,
Global,MR19103,-,1-bit BIN,
Global,MR19104,-,1-bit BIN,
Global,MR19105,-,1-bit BIN,
Global,MR19106,-,1-bit BIN,
Global,MR19107,-,1-bit BIN,
Global,MR19108,-,1-bit BIN,
Global,MR19109,-,1-bit BIN,
Global,MR19110,-,1-bit BIN,
Global,MR19111,-,1-bit BIN,
Global,MR19112,-,1-bit BIN,
Global,MR19113,-,1-bit BIN,
Global,MR19114,-,1-bit BIN,
Global,MR19115,-,1-bit BIN,
Global,MR19200,-,1-bit BIN,
Global,MR19201,-,1-bit BIN,
Global,MR19202,-,1-bit BIN,
Global,MR19203,-,1-bit BIN,
Global,MR19204,-,1-bit BIN,
Global,MR19205,-,1-bit BIN,
Global,MR19206,-,1-bit BIN,
Global,MR19207,-,1-bit BIN,
Global,MR19208,-,1-bit BIN,
Global,MR19209,-,1-bit BIN,
Global,MR19210,-,1-bit BIN,
Global,MR19211,-,1-bit BIN,
Global,MR19212,-,1-bit BIN,
Global,MR19213,-,1-bit BIN,
Global,MR19214,-,1-bit BIN,
Global,MR19215,-,1-bit BIN,
Global,MR19300,-,1-bit BIN,
Global,MR19301,-,1-bit BIN,
Global,MR19302,-,1-bit BIN,
Global,MR19303,-,1-bit BIN,
Global,MR19304,-,1-bit BIN,
Global,MR19305,-,1-bit BIN,
Global,MR19306,-,1-bit BIN,
Global,MR19307,-,1-bit BIN,
Global,MR19308,-,1-bit BIN,
Global,MR19309,-,1-bit BIN,
Global,MR19310,-,1-bit BIN,
Global,MR19311,-,1-bit BIN,
Global,MR19312,-,1-bit BIN,
Global,MR19313,-,1-bit BIN,
Global,MR19314,-,1-bit BIN,
Global,MR19315,-,1-bit BIN,
Global,MR19400,-,1-bit BIN,
Global,MR19401,-,1-bit BIN,
Global,MR19402,-,1-bit BIN,
Global,MR19403,-,1-bit BIN,
Global,MR19404,-,1-bit BIN,
Global,MR19405,-,1-bit BIN,
Global,MR19406,-,1-bit BIN,
Global,MR19407,-,1-bit BIN,
Global,MR19408,-,1-bit BIN,
Global,MR19409,-,1-bit BIN,
Global,MR19410,-,1-bit BIN,
Global,MR19411,-,1-bit BIN,
Global,MR19412,-,1-bit BIN,
Global,MR19413,-,1-bit BIN,
Global,MR19414,-,1-bit BIN,
Global,MR19415,-,1-bit BIN,
Global,MR19500,-,1-bit BIN,
Global,MR19501,-,1-bit BIN,
Global,MR19502,-,1-bit BIN,
Global,MR19503,-,1-bit BIN,
Global,MR19504,-,1-bit BIN,
Global,MR19505,-,1-bit BIN,
Global,MR19506,-,1-bit BIN,
Global,MR19507,-,1-bit BIN,
Global,MR19508,-,1-bit BIN,
Global,MR19509,-,1-bit BIN,
Global,MR19510,-,1-bit BIN,
Global,MR19511,-,1-bit BIN,
Global,MR19512,-,1-bit BIN,
Global,MR19513,-,1-bit BIN,
Global,MR19514,-,1-bit BIN,
Global,MR19515,-,1-bit BIN,
Global,MR19600,-,1-bit BIN,
Global,MR19601,-,1-bit BIN,
Global,MR19602,-,1-bit BIN,
Global,MR19603,-,1-bit BIN,
Global,MR19604,-,1-bit BIN,
Global,MR19605,-,1-bit BIN,
Global,MR19606,-,1-bit BIN,
Global,MR19607,-,1-bit BIN,
Global,MR19608,-,1-bit BIN,
Global,MR19609,-,1-bit BIN,
Global,MR19610,-,1-bit BIN,
Global,MR19611,-,1-bit BIN,
Global,MR19612,-,1-bit BIN,
Global,MR19613,-,1-bit BIN,
Global,MR19614,-,1-bit BIN,
Global,MR19615,-,1-bit BIN,
Global,MR19700,-,1-bit BIN,
Global,MR19701,-,1-bit BIN,
Global,MR19702,-,1-bit BIN,
Global,MR19703,-,1-bit BIN,
Global,MR19704,-,1-bit BIN,
Global,MR19705,-,1-bit BIN,
Global,MR19706,-,1-bit BIN,
Global,MR19707,-,1-bit BIN,
Global,MR19708,-,1-bit BIN,
Global,MR19709,-,1-bit BIN,
Global,MR19710,-,1-bit BIN,
Global,MR19711,-,1-bit BIN,
Global,MR19712,-,1-bit BIN,
Global,MR19713,-,1-bit BIN,
Global,MR19714,-,1-bit BIN,
Global,MR19715,-,1-bit BIN,
Global,MR19800,-,1-bit BIN,
Global,MR19801,-,1-bit BIN,
Global,MR19802,-,1-bit BIN,
Global,MR19803,-,1-bit BIN,
Global,MR19804,-,1-bit BIN,
Global,MR19805,-,1-bit BIN,
Global,MR19806,-,1-bit BIN,
Global,MR19807,-,1-bit BIN,
Global,MR19808,-,1-bit BIN,
Global,MR19809,-,1-bit BIN,
Global,MR19810,-,1-bit BIN,
Global,MR19811,-,1-bit BIN,
Global,MR19812,-,1-bit BIN,
Global,MR19813,-,1-bit BIN,
Global,MR19814,-,1-bit BIN,
Global,MR19815,-,1-bit BIN,
Global,MR19900,-,1-bit BIN,
Global,MR19901,-,1-bit BIN,
Global,MR19902,-,1-bit BIN,
Global,MR19903,-,1-bit BIN,
Global,MR19904,-,1-bit BIN,
Global,MR19905,-,1-bit BIN,
Global,MR19906,-,1-bit BIN,
Global,MR19907,-,1-bit BIN,
Global,MR19908,-,1-bit BIN,
Global,MR19909,-,1-bit BIN,
Global,MR19910,-,1-bit BIN,
Global,MR19911,-,1-bit BIN,
Global,MR19912,-,1-bit BIN,
Global,MR19913,-,1-bit BIN,
Global,MR19914,-,1-bit BIN,
Global,MR19915,-,1-bit BIN,
Global,MR20000,-,1-bit BIN,
Global,MR20001,-,1-bit BIN,
Global,MR20002,-,1-bit BIN,
Global,MR20003,-,1-bit BIN,
Global,MR20004,-,1-bit BIN,
Global,MR20005,-,1-bit BIN,
Global,MR20006,-,1-bit BIN,
Global,MR20007,-,1-bit BIN,
Global,MR20008,-,1-bit BIN,
Global,MR20009,-,1-bit BIN,
Global,MR20010,-,1-bit BIN,
Global,MR20011,-,1-bit BIN,
Global,MR20012,-,1-bit BIN,
Global,MR20013,-,1-bit BIN,
Global,MR20014,-,1-bit BIN,
Global,MR20015,-,1-bit BIN,
Global,MR20100,-,1-bit BIN,
Global,MR20101,-,1-bit BIN,
Global,MR20102,-,1-bit BIN,
Global,MR20103,-,1-bit BIN,
Global,MR20104,-,1-bit BIN,
Global,MR20105,-,1-bit BIN,
Global,MR20106,-,1-bit BIN,
Global,MR20107,-,1-bit BIN,
Global,MR20108,-,1-bit BIN,
Global,MR20109,-,1-bit BIN,
Global,MR20110,-,1-bit BIN,
Global,MR20111,-,1-bit BIN,
Global,MR20112,-,1-bit BIN,
Global,MR20113,-,1-bit BIN,
Global,MR20114,-,1-bit BIN,
Global,MR20115,-,1-bit BIN,
Global,MR20200,-,1-bit BIN,
Global,MR20201,-,1-bit BIN,
Global,MR20202,-,1-bit BIN,
Global,MR20203,-,1-bit BIN,
Global,MR20204,-,1-bit BIN,
Global,MR20205,-,1-bit BIN,
Global,MR20206,-,1-bit BIN,
Global,MR20207,-,1-bit BIN,
Global,MR20208,-,1-bit BIN,
Global,MR20209,-,1-bit BIN,
Global,MR20210,-,1-bit BIN,
Global,MR20211,-,1-bit BIN,
Global,MR20212,-,1-bit BIN,
Global,MR20213,-,1-bit BIN,
Global,MR20214,-,1-bit BIN,
Global,MR20215,-,1-bit BIN,
Global,MR20300,-,1-bit BIN,
Global,MR20301,-,1-bit BIN,
Global,MR20302,-,1-bit BIN,
Global,MR20303,-,1-bit BIN,
Global,MR20304,-,1-bit BIN,
Global,MR20305,-,1-bit BIN,
Global,MR20306,-,1-bit BIN,
Global,MR20307,-,1-bit BIN,
Global,MR20308,-,1-bit BIN,
Global,MR20309,-,1-bit BIN,
Global,MR20310,-,1-bit BIN,
Global,MR20311,-,1-bit BIN,
Global,MR20312,-,1-bit BIN,
Global,MR20313,-,1-bit BIN,
Global,MR20314,-,1-bit BIN,
Global,MR20315,-,1-bit BIN,
Global,MR20400,-,1-bit BIN,
Global,MR20401,-,1-bit BIN,
Global,MR20402,-,1-bit BIN,
Global,MR20403,-,1-bit BIN,
Global,MR20404,-,1-bit BIN,
Global,MR20405,-,1-bit BIN,
Global,MR20406,-,1-bit BIN,
Global,MR20407,-,1-bit BIN,
Global,MR20408,-,1-bit BIN,
Global,MR20409,-,1-bit BIN,
Global,MR20410,-,1-bit BIN,
Global,MR20411,-,1-bit BIN,
Global,MR20412,-,1-bit BIN,
Global,MR20413,-,1-bit BIN,
Global,MR20414,-,1-bit BIN,
Global,MR20415,-,1-bit BIN,
Global,MR20500,-,1-bit BIN,
Global,MR20501,-,1-bit BIN,
Global,MR20502,-,1-bit BIN,
Global,MR20503,-,1-bit BIN,
Global,MR20504,-,1-bit BIN,
Global,MR20505,-,1-bit BIN,
Global,MR20506,-,1-bit BIN,
Global,MR20507,-,1-bit BIN,
Global,MR20508,-,1-bit BIN,
Global,MR20509,-,1-bit BIN,
Global,MR20510,-,1-bit BIN,
Global,MR20511,-,1-bit BIN,
Global,MR20512,-,1-bit BIN,
Global,MR20513,-,1-bit BIN,
Global,MR20514,-,1-bit BIN,
Global,MR20515,-,1-bit BIN,
Global,MR20600,-,1-bit BIN,
Global,MR20601,-,1-bit BIN,
Global,MR20602,-,1-bit BIN,
Global,MR20603,-,1-bit BIN,
Global,MR20604,-,1-bit BIN,
Global,MR20605,-,1-bit BIN,
Global,MR20606,-,1-bit BIN,
Global,MR20607,-,1-bit BIN,
Global,MR20608,-,1-bit BIN,
Global,MR20609,-,1-bit BIN,
Global,MR20610,-,1-bit BIN,
Global,MR20611,-,1-bit BIN,
Global,MR20612,-,1-bit BIN,
Global,MR20613,-,1-bit BIN,
Global,MR20614,-,1-bit BIN,
Global,MR20615,-,1-bit BIN,
Global,MR20700,-,1-bit BIN,
Global,MR20701,-,1-bit BIN,
Global,MR20702,-,1-bit BIN,
Global,MR20703,-,1-bit BIN,
Global,MR20704,-,1-bit BIN,
Global,MR20705,-,1-bit BIN,
Global,MR20706,-,1-bit BIN,
Global,MR20707,-,1-bit BIN,
Global,MR20708,-,1-bit BIN,
Global,MR20709,-,1-bit BIN,
Global,MR20710,-,1-bit BIN,
Global,MR20711,-,1-bit BIN,
Global,MR20712,-,1-bit BIN,
Global,MR20713,-,1-bit BIN,
Global,MR20714,-,1-bit BIN,
Global,MR20715,-,1-bit BIN,
Global,MR20800,-,1-bit BIN,
Global,MR20801,-,1-bit BIN,
Global,MR20802,-,1-bit BIN,
Global,MR20803,-,1-bit BIN,
Global,MR20804,-,1-bit BIN,
Global,MR20805,-,1-bit BIN,
Global,MR20806,-,1-bit BIN,
Global,MR20807,-,1-bit BIN,
Global,MR20808,-,1-bit BIN,
Global,MR20809,-,1-bit BIN,
Global,MR20810,-,1-bit BIN,
Global,MR20811,-,1-bit BIN,
Global,MR20812,-,1-bit BIN,
Global,MR20813,-,1-bit BIN,
Global,MR20814,-,1-bit BIN,
Global,MR20815,-,1-bit BIN,
Global,MR20900,-,1-bit BIN,
Global,MR20901,-,1-bit BIN,
Global,MR20902,-,1-bit BIN,
Global,MR20903,-,1-bit BIN,
Global,MR20904,-,1-bit BIN,
Global,MR20905,-,1-bit BIN,
Global,MR20906,-,1-bit BIN,
Global,MR20907,-,1-bit BIN,
Global,MR20908,-,1-bit BIN,
Global,MR20909,-,1-bit BIN,
Global,MR20910,-,1-bit BIN,
Global,MR20911,-,1-bit BIN,
Global,MR20912,-,1-bit BIN,
Global,MR20913,-,1-bit BIN,
Global,MR20914,-,1-bit BIN,
Global,MR20915,-,1-bit BIN,
Global,MR21000,-,1-bit BIN,
Global,MR21001,-,1-bit BIN,
Global,MR21002,-,1-bit BIN,
Global,MR21003,-,1-bit BIN,
Global,MR21004,-,1-bit BIN,
Global,MR21005,-,1-bit BIN,
Global,MR21006,-,1-bit BIN,
Global,MR21007,-,1-bit BIN,
Global,MR21008,-,1-bit BIN,
Global,MR21009,-,1-bit BIN,
Global,MR21010,-,1-bit BIN,
Global,MR21011,-,1-bit BIN,
Global,MR21012,-,1-bit BIN,
Global,MR21013,-,1-bit BIN,
Global,MR21014,-,1-bit BIN,
Global,MR21015,-,1-bit BIN,
Global,MR21100,-,1-bit BIN,
Global,MR21101,-,1-bit BIN,
Global,MR21102,-,1-bit BIN,
Global,MR21103,-,1-bit BIN,
Global,MR21104,-,1-bit BIN,
Global,MR21105,-,1-bit BIN,
Global,MR21106,-,1-bit BIN,
Global,MR21107,-,1-bit BIN,
Global,MR21108,-,1-bit BIN,
Global,MR21109,-,1-bit BIN,
Global,MR21110,-,1-bit BIN,
Global,MR21111,-,1-bit BIN,
Global,MR21112,-,1-bit BIN,
Global,MR21113,-,1-bit BIN,
Global,MR21114,-,1-bit BIN,
Global,MR21115,-,1-bit BIN,
Global,MR21200,-,1-bit BIN,
Global,MR21201,-,1-bit BIN,
Global,MR21202,-,1-bit BIN,
Global,MR21203,-,1-bit BIN,
Global,MR21204,-,1-bit BIN,
Global,MR21205,-,1-bit BIN,
Global,MR21206,-,1-bit BIN,
Global,MR21207,-,1-bit BIN,
Global,MR21208,-,1-bit BIN,
Global,MR21209,-,1-bit BIN,
Global,MR21210,-,1-bit BIN,
Global,MR21211,-,1-bit BIN,
Global,MR21212,-,1-bit BIN,
Global,MR21213,-,1-bit BIN,
Global,MR21214,-,1-bit BIN,
Global,MR21215,-,1-bit BIN,
Global,MR21300,-,1-bit BIN,
Global,MR21301,-,1-bit BIN,
Global,MR21302,-,1-bit BIN,
Global,MR21303,-,1-bit BIN,
Global,MR21304,-,1-bit BIN,
Global,MR21305,-,1-bit BIN,
Global,MR21306,-,1-bit BIN,
Global,MR21307,-,1-bit BIN,
Global,MR21308,-,1-bit BIN,
Global,MR21309,-,1-bit BIN,
Global,MR21310,-,1-bit BIN,
Global,MR21311,-,1-bit BIN,
Global,MR21312,-,1-bit BIN,
Global,MR21313,-,1-bit BIN,
Global,MR21314,-,1-bit BIN,
Global,MR21315,-,1-bit BIN,
Global,MR21400,-,1-bit BIN,
Global,MR21401,-,1-bit BIN,
Global,MR21402,-,1-bit BIN,
Global,MR21403,-,1-bit BIN,
Global,MR21404,-,1-bit BIN,
Global,MR21405,-,1-bit BIN,
Global,MR21406,-,1-bit BIN,
Global,MR21407,-,1-bit BIN,
Global,MR21408,-,1-bit BIN,
Global,MR21409,-,1-bit BIN,
Global,MR21410,-,1-bit BIN,
Global,MR21411,-,1-bit BIN,
Global,MR21412,-,1-bit BIN,
Global,MR21413,-,1-bit BIN,
Global,MR21414,-,1-bit BIN,
Global,MR21415,-,1-bit BIN,
Global,MR21500,-,1-bit BIN,
Global,MR21501,-,1-bit BIN,
Global,MR21502,-,1-bit BIN,
Global,MR21503,-,1-bit BIN,
Global,MR21504,-,1-bit BIN,
Global,MR21505,-,1-bit BIN,
Global,MR21506,-,1-bit BIN,
Global,MR21507,-,1-bit BIN,
Global,MR21508,-,1-bit BIN,
Global,MR21509,-,1-bit BIN,
Global,MR21510,-,1-bit BIN,
Global,MR21511,-,1-bit BIN,
Global,MR21512,-,1-bit BIN,
Global,MR21513,-,1-bit BIN,
Global,MR21514,-,1-bit BIN,
Global,MR21515,-,1-bit BIN,
Global,MR21600,-,1-bit BIN,
Global,MR21601,-,1-bit BIN,
Global,MR21602,-,1-bit BIN,
Global,MR21603,-,1-bit BIN,
Global,MR21604,-,1-bit BIN,
Global,MR21605,-,1-bit BIN,
Global,MR21606,-,1-bit BIN,
Global,MR21607,-,1-bit BIN,
Global,MR21608,-,1-bit BIN,
Global,MR21609,-,1-bit BIN,
Global,MR21610,-,1-bit BIN,
Global,MR21611,-,1-bit BIN,
Global,MR21612,-,1-bit BIN,
Global,MR21613,-,1-bit BIN,
Global,MR21614,-,1-bit BIN,
Global,MR21615,-,1-bit BIN,
Global,MR21700,-,1-bit BIN,
Global,MR21701,-,1-bit BIN,
Global,MR21702,-,1-bit BIN,
Global,MR21703,-,1-bit BIN,
Global,MR21704,-,1-bit BIN,
Global,MR21705,-,1-bit BIN,
Global,MR21706,-,1-bit BIN,
Global,MR21707,-,1-bit BIN,
Global,MR21708,-,1-bit BIN,
Global,MR21709,-,1-bit BIN,
Global,MR21710,-,1-bit BIN,
Global,MR21711,-,1-bit BIN,
Global,MR21712,-,1-bit BIN,
Global,MR21713,-,1-bit BIN,
Global,MR21714,-,1-bit BIN,
Global,MR21715,-,1-bit BIN,
Global,MR21800,-,1-bit BIN,
Global,MR21801,-,1-bit BIN,
Global,MR21802,-,1-bit BIN,
Global,MR21803,-,1-bit BIN,
Global,MR21804,-,1-bit BIN,
Global,MR21805,-,1-bit BIN,
Global,MR21806,-,1-bit BIN,
Global,MR21807,-,1-bit BIN,
Global,MR21808,-,1-bit BIN,
Global,MR21809,-,1-bit BIN,
Global,MR21810,-,1-bit BIN,
Global,MR21811,-,1-bit BIN,
Global,MR21812,-,1-bit BIN,
Global,MR21813,-,1-bit BIN,
Global,MR21814,-,1-bit BIN,
Global,MR21815,-,1-bit BIN,
Global,MR21900,-,1-bit BIN,
Global,MR21901,-,1-bit BIN,
Global,MR21902,-,1-bit BIN,
Global,MR21903,-,1-bit BIN,
Global,MR21904,-,1-bit BIN,
Global,MR21905,-,1-bit BIN,
Global,MR21906,-,1-bit BIN,
Global,MR21907,-,1-bit BIN,
Global,MR21908,-,1-bit BIN,
Global,MR21909,-,1-bit BIN,
Global,MR21910,-,1-bit BIN,
Global,MR21911,-,1-bit BIN,
Global,MR21912,-,1-bit BIN,
Global,MR21913,-,1-bit BIN,
Global,MR21914,-,1-bit BIN,
Global,MR21915,-,1-bit BIN,
Global,MR22000,-,1-bit BIN,
Global,MR22001,-,1-bit BIN,
Global,MR22002,-,1-bit BIN,
Global,MR22003,-,1-bit BIN,
Global,MR22004,-,1-bit BIN,
Global,MR22005,-,1-bit BIN,
Global,MR22006,-,1-bit BIN,
Global,MR22007,-,1-bit BIN,
Global,MR22008,-,1-bit BIN,
Global,MR22009,-,1-bit BIN,
Global,MR22010,-,1-bit BIN,
Global,MR22011,-,1-bit BIN,
Global,MR22012,-,1-bit BIN,
Global,MR22013,-,1-bit BIN,
Global,MR22014,-,1-bit BIN,
Global,MR22015,-,1-bit BIN,
Global,MR22100,-,1-bit BIN,
Global,MR22101,-,1-bit BIN,
Global,MR22102,-,1-bit BIN,
Global,MR22103,-,1-bit BIN,
Global,MR22104,-,1-bit BIN,
Global,MR22105,-,1-bit BIN,
Global,MR22106,-,1-bit BIN,
Global,MR22107,-,1-bit BIN,
Global,MR22108,-,1-bit BIN,
Global,MR22109,-,1-bit BIN,
Global,MR22110,-,1-bit BIN,
Global,MR22111,-,1-bit BIN,
Global,MR22112,-,1-bit BIN,
Global,MR22113,-,1-bit BIN,
Global,MR22114,-,1-bit BIN,
Global,MR22115,-,1-bit BIN,
Global,MR22200,-,1-bit BIN,
Global,MR22201,-,1-bit BIN,
Global,MR22202,-,1-bit BIN,
Global,MR22203,-,1-bit BIN,
Global,MR22204,-,1-bit BIN,
Global,MR22205,-,1-bit BIN,
Global,MR22206,-,1-bit BIN,
Global,MR22207,-,1-bit BIN,
Global,MR22208,-,1-bit BIN,
Global,MR22209,-,1-bit BIN,
Global,MR22210,-,1-bit BIN,
Global,MR22211,-,1-bit BIN,
Global,MR22212,-,1-bit BIN,
Global,MR22213,-,1-bit BIN,
Global,MR22214,-,1-bit BIN,
Global,MR22215,-,1-bit BIN,
Global,MR22300,-,1-bit BIN,
Global,MR22301,-,1-bit BIN,
Global,MR22302,-,1-bit BIN,
Global,MR22303,-,1-bit BIN,
Global,MR22304,-,1-bit BIN,
Global,MR22305,-,1-bit BIN,
Global,MR22306,-,1-bit BIN,
Global,MR22307,-,1-bit BIN,
Global,MR22308,-,1-bit BIN,
Global,MR22309,-,1-bit BIN,
Global,MR22310,-,1-bit BIN,
Global,MR22311,-,1-bit BIN,
Global,MR22312,-,1-bit BIN,
Global,MR22313,-,1-bit BIN,
Global,MR22314,-,1-bit BIN,
Global,MR22315,-,1-bit BIN,
Global,MR22400,-,1-bit BIN,
Global,MR22401,-,1-bit BIN,
Global,MR22402,-,1-bit BIN,
Global,MR22403,-,1-bit BIN,
Global,MR22404,-,1-bit BIN,
Global,MR22405,-,1-bit BIN,
Global,MR22406,-,1-bit BIN,
Global,MR22407,-,1-bit BIN,
Global,MR22408,-,1-bit BIN,
Global,MR22409,-,1-bit BIN,
Global,MR22410,-,1-bit BIN,
Global,MR22411,-,1-bit BIN,
Global,MR22412,-,1-bit BIN,
Global,MR22413,-,1-bit BIN,
Global,MR22414,-,1-bit BIN,
Global,MR22415,-,1-bit BIN,
Global,MR22500,-,1-bit BIN,
Global,MR22501,-,1-bit BIN,
Global,MR22502,-,1-bit BIN,
Global,MR22503,-,1-bit BIN,
Global,MR22504,-,1-bit BIN,
Global,MR22505,-,1-bit BIN,
Global,MR22506,-,1-bit BIN,
Global,MR22507,-,1-bit BIN,
Global,MR22508,-,1-bit BIN,
Global,MR22509,-,1-bit BIN,
Global,MR22510,-,1-bit BIN,
Global,MR22511,-,1-bit BIN,
Global,MR22512,-,1-bit BIN,
Global,MR22513,-,1-bit BIN,
Global,MR22514,-,1-bit BIN,
Global,MR22515,-,1-bit BIN,
Global,MR22600,-,1-bit BIN,
Global,MR22601,-,1-bit BIN,
Global,MR22602,-,1-bit BIN,
Global,MR22603,-,1-bit BIN,
Global,MR22604,-,1-bit BIN,
Global,MR22605,-,1-bit BIN,
Global,MR22606,-,1-bit BIN,
Global,MR22607,-,1-bit BIN,
Global,MR22608,-,1-bit BIN,
Global,MR22609,-,1-bit BIN,
Global,MR22610,-,1-bit BIN,
Global,MR22611,-,1-bit BIN,
Global,MR22612,-,1-bit BIN,
Global,MR22613,-,1-bit BIN,
Global,MR22614,-,1-bit BIN,
Global,MR22615,-,1-bit BIN,
Global,MR22700,-,1-bit BIN,
Global,MR22701,-,1-bit BIN,
Global,MR22702,-,1-bit BIN,
Global,MR22703,-,1-bit BIN,
Global,MR22704,-,1-bit BIN,
Global,MR22705,-,1-bit BIN,
Global,MR22706,-,1-bit BIN,
Global,MR22707,-,1-bit BIN,
Global,MR22708,-,1-bit BIN,
Global,MR22709,-,1-bit BIN,
Global,MR22710,-,1-bit BIN,
Global,MR22711,-,1-bit BIN,
Global,MR22712,-,1-bit BIN,
Global,MR22713,-,1-bit BIN,
Global,MR22714,-,1-bit BIN,
Global,MR22715,-,1-bit BIN,
Global,MR22800,-,1-bit BIN,
Global,MR22801,-,1-bit BIN,
Global,MR22802,-,1-bit BIN,
Global,MR22803,-,1-bit BIN,
Global,MR22804,-,1-bit BIN,
Global,MR22805,-,1-bit BIN,
Global,MR22806,-,1-bit BIN,
Global,MR22807,-,1-bit BIN,
Global,MR22808,-,1-bit BIN,
Global,MR22809,-,1-bit BIN,
Global,MR22810,-,1-bit BIN,
Global,MR22811,-,1-bit BIN,
Global,MR22812,-,1-bit BIN,
Global,MR22813,-,1-bit BIN,
Global,MR22814,-,1-bit BIN,
Global,MR22815,-,1-bit BIN,
Global,MR22900,-,1-bit BIN,
Global,MR22901,-,1-bit BIN,
Global,MR22902,-,1-bit BIN,
Global,MR22903,-,1-bit BIN,
Global,MR22904,-,1-bit BIN,
Global,MR22905,-,1-bit BIN,
Global,MR22906,-,1-bit BIN,
Global,MR22907,-,1-bit BIN,
Global,MR22908,-,1-bit BIN,
Global,MR22909,-,1-bit BIN,
Global,MR22910,-,1-bit BIN,
Global,MR22911,-,1-bit BIN,
Global,MR22912,-,1-bit BIN,
Global,MR22913,-,1-bit BIN,
Global,MR22914,-,1-bit BIN,
Global,MR22915,-,1-bit BIN,
Global,MR23000,-,1-bit BIN,
Global,MR23001,-,1-bit BIN,
Global,MR23002,-,1-bit BIN,
Global,MR23003,-,1-bit BIN,
Global,MR23004,-,1-bit BIN,
Global,MR23005,-,1-bit BIN,
Global,MR23006,-,1-bit BIN,
Global,MR23007,-,1-bit BIN,
Global,MR23008,-,1-bit BIN,
Global,MR23009,-,1-bit BIN,
Global,MR23010,-,1-bit BIN,
Global,MR23011,-,1-bit BIN,
Global,MR23012,-,1-bit BIN,
Global,MR23013,-,1-bit BIN,
Global,MR23014,-,1-bit BIN,
Global,MR23015,-,1-bit BIN,
Global,MR23100,-,1-bit BIN,
Global,MR23101,-,1-bit BIN,
Global,MR23102,-,1-bit BIN,
Global,MR23103,-,1-bit BIN,
Global,MR23104,-,1-bit BIN,
Global,MR23105,-,1-bit BIN,
Global,MR23106,-,1-bit BIN,
Global,MR23107,-,1-bit BIN,
Global,MR23108,-,1-bit BIN,
Global,MR23109,-,1-bit BIN,
Global,MR23110,-,1-bit BIN,
Global,MR23111,-,1-bit BIN,
Global,MR23112,-,1-bit BIN,
Global,MR23113,-,1-bit BIN,
Global,MR23114,-,1-bit BIN,
Global,MR23115,-,1-bit BIN,
Global,MR23200,-,1-bit BIN,
Global,MR23201,-,1-bit BIN,
Global,MR23202,-,1-bit BIN,
Global,MR23203,-,1-bit BIN,
Global,MR23204,-,1-bit BIN,
Global,MR23205,-,1-bit BIN,
Global,MR23206,-,1-bit BIN,
Global,MR23207,-,1-bit BIN,
Global,MR23208,-,1-bit BIN,
Global,MR23209,-,1-bit BIN,
Global,MR23210,-,1-bit BIN,
Global,MR23211,-,1-bit BIN,
Global,MR23212,-,1-bit BIN,
Global,MR23213,-,1-bit BIN,
Global,MR23214,-,1-bit BIN,
Global,MR23215,-,1-bit BIN,
Global,MR23300,-,1-bit BIN,
Global,MR23301,-,1-bit BIN,
Global,MR23302,-,1-bit BIN,
Global,MR23303,-,1-bit BIN,
Global,MR23304,-,1-bit BIN,
Global,MR23305,-,1-bit BIN,
Global,MR23306,-,1-bit BIN,
Global,MR23307,-,1-bit BIN,
Global,MR23308,-,1-bit BIN,
Global,MR23309,-,1-bit BIN,
Global,MR23310,-,1-bit BIN,
Global,MR23311,-,1-bit BIN,
Global,MR23312,-,1-bit BIN,
Global,MR23313,-,1-bit BIN,
Global,MR23314,-,1-bit BIN,
Global,MR23315,-,1-bit BIN,
Global,MR23400,-,1-bit BIN,
Global,MR23401,-,1-bit BIN,
Global,MR23402,-,1-bit BIN,
Global,MR23403,-,1-bit BIN,
Global,MR23404,-,1-bit BIN,
Global,MR23405,-,1-bit BIN,
Global,MR23406,-,1-bit BIN,
Global,MR23407,-,1-bit BIN,
Global,MR23408,-,1-bit BIN,
Global,MR23409,-,1-bit BIN,
Global,MR23410,-,1-bit BIN,
Global,MR23411,-,1-bit BIN,
Global,MR23412,-,1-bit BIN,
Global,MR23413,-,1-bit BIN,
Global,MR23414,-,1-bit BIN,
Global,MR23415,-,1-bit BIN,
Global,MR23500,-,1-bit BIN,
Global,MR23501,-,1-bit BIN,
Global,MR23502,-,1-bit BIN,
Global,MR23503,-,1-bit BIN,
Global,MR23504,-,1-bit BIN,
Global,MR23505,-,1-bit BIN,
Global,MR23506,-,1-bit BIN,
Global,MR23507,-,1-bit BIN,
Global,MR23508,-,1-bit BIN,
Global,MR23509,-,1-bit BIN,
Global,MR23510,-,1-bit BIN,
Global,MR23511,-,1-bit BIN,
Global,MR23512,-,1-bit BIN,
Global,MR23513,-,1-bit BIN,
Global,MR23514,-,1-bit BIN,
Global,MR23515,-,1-bit BIN,
Global,MR23600,-,1-bit BIN,
Global,MR23601,-,1-bit BIN,
Global,MR23602,-,1-bit BIN,
Global,MR23603,-,1-bit BIN,
Global,MR23604,-,1-bit BIN,
Global,MR23605,-,1-bit BIN,
Global,MR23606,-,1-bit BIN,
Global,MR23607,-,1-bit BIN,
Global,MR23608,-,1-bit BIN,
Global,MR23609,-,1-bit BIN,
Global,MR23610,-,1-bit BIN,
Global,MR23611,-,1-bit BIN,
Global,MR23612,-,1-bit BIN,
Global,MR23613,-,1-bit BIN,
Global,MR23614,-,1-bit BIN,
Global,MR23615,-,1-bit BIN,
Global,MR23700,-,1-bit BIN,
